Study_Hours,Attendance,Prev_Score,Target
15.943369443003483,78.6146617117915,8.558295640380521,2
14.858753230385831,71.58415965616679,3.1146965665785844,1
4.985120942176573,83.89537130531991,5.861060809906903,0
16.280943975839644,44.897798921835374,7.126332254583364,1
10.629475870650412,43.62112503943383,7.336241746189371,1
14.919042482625,54.82619404060878,7.155194589222647,1
16.337460798775894,49.5726808067913,3.806610776448731,1
7.088055599549822,92.3070139955321,4.796373530230087,1
3.760830792442828,53.15283924148266,5.1522931525020805,0
5.646962600671067,98.55191534914788,7.82662324607703,1
,60.213747506266415,4.672559234487318,0
15.08823625475989,50.927074941321955,4.264229783203219,1
15.771689332101495,87.38191042854875,8.744688114228577,2
2.1112340884990513,79.52246653005257,3.0531797106808134,0
10.171956841241052,69.89174298718834,8.98692513409187,1
8.678576050380464,73.32181305625787,7.060927793144374,1
5.553724967531684,83.15210669633584,7.970815796694702,1
3.917845877338925,53.70728447987793,4.767716378077159,0
7.401842742458047,99.78003496340452,3.08589166600236,0
17.086555262600307,98.487589728807,7.42721711136918,2
7.171246912332084,,8.004867582004055,1
10.300649947893858,51.972547055748706,7.442856791721114,1
13.248303342322846,80.81369454587748,3.8571017238050316,1
7.818073638068704,44.33190453875055,7.520567533541815,0
17.54851332353537,41.839150132348365,7.613536692645846,1
17.39915671907378,55.46097331067282,6.951243094020329,1
6.0285167332058265,67.75737740435898,7.596695596773517,0
9.955976094278167,92.09635032450282,8.075528638066393,1
6.814052957068315,83.63014418597848,6.681624685424751,1
6.557447910039482,84.56239127199886,3.5316282838180744,0
2.5901911576725247,65.52960006688451,5.925766858003265,0
11.75302934367835,,3.46589600802963,1
10.042864371661784,62.262325779076164,5.445258186194585,1
2.8236600199998296,99.25897382416346,5.442638934753766,0
6.458343427785783,42.406551484748945,3.3960590648414497,0
16.53225417546646,92.02188976734692,5.092923203816876,1
5.832990250671559,74.7205245143436,3.665988592747889,0
4.3183179534595695,66.31692515137543,7.849411260055333,0
9.831244164441008,83.51545962490819,8.686128155786825,1
17.770407265769613,69.20013648548218,3.4338988515476316,1
5.872884344184007,92.40539428489964,8.730691243750208,1
12.754168758494057,94.04211184067552,6.135459596020471,1
14.185913845259481,65.30325561240733,4.797394067723244,1
5.802200703878395,56.60966783410309,3.461172451656981,0
13.651461577789753,75.54101971560173,6.003745608422507,1
7.884530123508052,94.74180073700145,7.767093266944492,1
12.116893289497272,52.63973134033999,7.242518863600189,1
12.136475372174315,77.37799501380897,3.301356068783843,1
10.572394945196136,77.89361320555123,3.437411012207421,1
3.444636320870533,83.98678134491686,5.417239695795823,0
15.364839929427808,47.894061107635586,4.771742964287659,1
7.132481039547773,82.94949788092532,4.394305938336287,0
4.984296166397668,94.54195123993847,4.686026993452281,0
2.6524022648762227,50.78098653221452,7.8208964597813075,0
11.454287091011869,54.25259949543266,8.575368321791125,1
12.841029789476519,98.28370564249838,5.4306161671653985,1
2.2654052628456984,50.85861716256939,8.436666012794984,0
10.193488932788496,91.26310560217475,4.9289742074872915,1
,69.53667138688209,5.85862191806275,0
12.322764646551198,54.833864464190626,4.356173986895998,1
,92.24499407635068,6.842856253055064,0
13.055003809639455,66.71831530015993,8.873886691048853,1
8.187765540808599,70.8890412357814,6.620958576260271,1
16.98767981978775,61.55400216398594,5.146884504681293,1
4.200335106335892,75.57705108609565,6.88690467594317,0
7.457061616804136,49.81143235510137,3.7375240707923254,0
3.815576339849425,63.46489219910564,8.331954481592392,0
16.795097892457004,98.16473934011725,6.018503704679018,2
16.037429654095696,55.48800596206765,5.696098452237853,1
6.12706604344249,79.40419987247753,6.515188730721115,0
12.559744736546865,59.511403853481696,6.748703176736415,1
15.075555203219453,86.40838754119605,3.430654837359078,1
10.883212985591397,47.85241964310099,7.095703327340415,1
10.474409253696104,98.18926270471269,4.451590081893178,1
5.869636654407227,67.22737248301836,7.283715795039539,0
3.4896442848943874,54.16302780078784,7.9352087663051805,0
16.35545212725323,44.409804839800756,7.823751045315122,1
16.406688914613287,50.18547430525244,6.315005804447335,1
12.129623316372287,71.18643691336106,6.121019353864507,1
7.424476656779211,60.22019058587718,3.8572557680364703,0
7.587353193802574,89.73300195295657,7.6520769024188136,1
13.61529086192383,65.85325141970836,4.628456282680286,1
16.353764159241234,54.92285635525779,5.980172536907679,1
16.193382788241877,77.0286991962418,4.7056445575651,1
14.478008733721982,82.40663301312675,3.8029701779981586,1
12.272506338468604,,6.77734618135042,1
3.3462394399207813,50.05715297729906,3.325992208937423,0
4.58605942551382,42.20028561601258,7.4918714047572,0
16.376867016433266,84.18412090393844,4.9055207715666995,1
11.702864954553439,79.8282716573083,3.0008081580269117,1
2.1471528258660744,68.47785254498883,6.066774835423379,0
3.6235446858565137,90.65022693815183,3.2811114511656188,0
12.616028305728893,88.34020917700319,4.657017346925397,1
2.080985341539499,75.12126186380513,7.241858924734297,0
4.5729288226799785,92.09627683079552,3.3761377297311954,0
10.779740629865378,52.350472602206096,8.036030954136013,1
13.070323163083092,46.71517716386367,3.0229195359514986,1
12.431380152041609,56.18497669101937,4.480943215211413,1
5.588308951368957,43.42521136535889,7.445424336912429,0
13.394867541560574,71.87017168006193,4.897620898375841,1
5.795985399948801,96.19634153769769,3.6113543283960814,0
7.206395170548284,42.36061244011058,5.1614035128025675,0
13.943862481888386,47.32659484060161,4.622359718307154,1
12.394126384755435,67.13194169700611,8.05627141296333,1
15.587574567906847,96.0325010516743,4.880087505510859,1
12.521806276805494,58.96936629860503,7.733594830656044,1
11.092937653367546,70.43408852130355,8.351232868864408,1
3.4987962852494796,42.494371543023526,5.602904517459177,0
7.883452848950936,48.90059205772533,8.459658863126352,1
6.243237882907607,99.19780737753081,5.263908323779157,1
5.903834294065337,97.90712178616273,8.78447049894065,1
17.56816887603913,40.29639885606458,3.5357371471534376,1
8.289563594668167,97.10870712539435,7.122115599019456,1
16.272744882833813,78.34719626893002,5.962884242741572,1
12.098218015956206,92.07509767120132,5.325892832733882,1
14.716980856666375,67.28439133803155,6.796271272491605,1
10.042193489683074,70.93576171475502,7.223142549805987,1
11.230462154021746,69.3307948154152,3.0261796179018545,1
9.880283101101822,80.01185545276627,4.001718532483192,1
5.123887804768712,48.379075285378775,7.278276303805912,0
13.559233844184085,41.798415392360674,6.998312481469239,1
6.492357799053693,58.47579649547146,8.796285030772063,0
2.3890554629032614,82.2808457641988,7.566226741504698,0
12.327556734514685,52.1112071273769,8.704636246388027,1
4.833770870512783,80.40594599949503,7.215243009208842,0
17.04733734964663,98.19472276643623,4.788313251836659,2
17.262857232041398,45.6340429473651,3.632189533505139,1
16.637830243527176,80.35612709350758,7.690943180069613,2
7.92253920408711,66.62501315827427,6.8648953288554955,1
2.247305864461879,92.08853526265032,3.2891160743597774,0
16.853097001403604,50.628987366843155,5.16030279540587,1
8.85094637307703,81.55755713356987,8.740798892905717,1
17.46647710469871,90.28691737888661,6.002406874261207,2
17.417919633428046,96.6768531684414,5.596374816118228,2
15.648151287477761,80.99488169737876,5.746197630955764,1
6.711182273113371,69.83048584050565,4.253296344030982,0
8.161563657630804,77.07083441207283,5.212243025188771,1
15.61818674426971,92.1342990687231,5.21887953592306,1
7.070752082500443,74.23658479832977,3.314130121124834,0
4.71188394697748,41.82322358181021,7.60540577110751,0
10.908820199333602,95.85692173041866,5.499026591423274,1
16.978476386572495,81.37160506189366,7.93307932089854,2
13.136476746799568,80.59080314663478,8.102088006719372,1
11.12097872142984,52.94050914386303,4.271964328191949,1
3.5548239003322966,79.53312821395943,6.944120893020772,0
11.840115627186716,63.63186433924951,5.83369082497789,1
17.840861601668212,79.07397862248953,8.280940427528911,2
4.2413442437843845,46.39558181847944,4.294444075058725,0
10.293274437819788,79.47071827618217,7.0668792018602655,1
16.03796915084729,99.96482354623998,6.646512733516335,2
13.852297884067271,42.892722331633365,4.771808865430996,1
13.152251855924288,98.63045105327905,3.8196054219070357,1
13.239745343793748,64.41447764337224,6.909838562863659,1
7.751858419516083,92.24520702023554,7.431584748793984,1
6.697469508231894,86.94312904349641,4.8937640625801,0
14.949778487656218,74.02097565920008,6.868995624133882,1
,84.30695255507959,5.37078544566902,1
15.87315709728166,92.71093367808086,7.279241299695706,2
16.61184884090354,64.24841929906198,4.195291649364319,1
10.181478381775005,59.62198969379432,8.341290015817046,1
10.024260714995194,80.05560313381508,4.724457578793478,1
14.772722863468402,88.47075651647552,5.206715926536917,1
12.399422892444242,85.73710808659695,3.3485517124820987,1
13.231470036123254,87.86881893151806,3.6690732739276584,1
14.732682710977617,66.13499888877598,6.095171416273969,1
16.24008546908106,89.0700529705013,4.605556060367829,1
7.407922509624573,47.212543322236506,8.012881354453167,0
8.009327242239104,72.66934587765098,3.088160331929723,0
3.503711037453904,40.34551962988729,5.274564292031617,0
11.252482255938784,59.47514979401622,5.024073280614556,1
2.5750763807478734,61.98769209228387,3.1159657855056064,0
9.449568290119363,63.770361496555324,3.7462103940030613,0
10.682314155321226,81.72803240139173,5.481856049511812,1
,63.31348607622074,5.957187506684679,0
11.453332169104172,66.92161735735183,5.425738483529215,1
2.488003999024791,54.252647852459646,6.185626070472563,0
2.5975710199874307,62.39510749776041,6.570790049434089,0
15.161608970554532,53.63617763578909,3.059542926767014,1
7.763050262580206,44.39175542610662,5.784570956721023,0
4.0329682024301565,76.20691560288267,8.78099544532553,0
10.35589216087687,80.09276791330097,6.1141936807772925,1
14.319896849577773,77.16942076057687,7.065253604753719,1
5.453136439949491,67.80964262803434,4.871183147501299,0
11.966247613104004,62.78714681075379,7.643948268916575,1
3.365559439900288,91.80001897430952,7.63752889125669,0
,71.14490710817309,6.127776285924834,0
10.501674105090368,68.75091265778386,8.856082939675282,1
10.650161945761704,41.53852394838614,3.75330128857592,0
12.198878423971305,60.474869657569386,3.101685989337486,1
13.617461339562585,62.811737127151424,7.620949270542576,1
17.613633271400552,63.92936685381403,7.842933224189295,2
10.260805572819125,74.81034215363994,3.7212433747234575,1
7.167303567059935,72.0161528036127,4.593496997751636,0
14.722979116299259,76.47430556760668,3.1053141801997732,1
6.3333160201931875,85.8929956925277,4.759851664683389,0
9.023542731290178,88.7791443229656,7.638851243512029,1
3.2553021014762553,83.08738457358967,6.107763166275474,0
2.40561189464732,97.33142175729608,5.0885735590097285,0
17.4023746348468,41.0939549605817,5.230435769437982,1
15.375681928195293,51.74667914101276,3.0081217542928087,1
13.135587297499168,40.45377249868853,4.798803165391416,1
8.543247110628318,78.84848284927618,6.878752449827583,1
4.772709121133532,93.88183293699922,8.845166662898142,1
4.502992682737377,54.608937794577955,8.082364961903398,0
,95.6220726877784,3.1415697878731748,0
10.787626635297928,43.61604341737365,8.391363628049035,1
13.433534763200997,96.06616160833086,7.699190479791755,1
12.5631580274837,61.09736123437806,7.682256741425882,1
6.478942351135085,46.08524970695299,5.747974554021429,0
17.277844490611105,69.15230555117954,5.388031757727017,1
13.806350667132296,55.40659406323048,4.817494372999156,1
10.869664840182411,57.092374117715366,3.3941691537261947,1
11.787531939749636,58.43739789557719,4.369412180962195,1
8.713600998844639,88.1815538699598,4.4796218098681475,1
5.963695832018519,72.34967660051527,5.904462418261209,0
7.695562858420185,58.67846194936022,7.484666439580164,1
14.125537767429906,76.6200269986551,5.842858970387679,1
2.230295818076094,82.96904045339161,3.3470666966829636,0
3.8571622481106598,56.35744004401202,8.746738805929223,0
2.736042272348044,64.8129460915211,8.656345914564675,0
2.651660837103522,47.313165600216855,7.71113725889045,0
15.687369344176116,50.86896097208082,8.947967409385324,1
13.258525750080379,80.86707123789897,6.266893996801578,1
9.586781265397203,50.88630086173762,8.776610101519235,1
3.5653465704160237,71.50980302002361,3.4536302437005046,0
9.865854001869318,82.54277570334597,5.194084489568228,1
9.575548332489051,46.41261538568463,4.352287608040595,0
4.771229918560243,74.03873317773422,4.17499850480562,0
8.941626387807569,55.393767022081825,3.8448176933560565,0
8.376075750357975,97.77561251425479,6.73448184939598,1
11.853601568835463,69.01273880319548,7.68793113448383,1
12.1614984138823,88.35955298650948,6.469790396522164,1
2.7248641563527123,73.0135925293757,3.881776257529258,0
7.9938018340235395,42.60475197128915,7.866742619600825,0
12.013758651427782,77.98908253564134,6.815728242982371,1
10.050180137281403,97.08420053239942,5.328994236761973,1
15.703837459013156,76.09670920877987,7.0447817732163776,1
12.53909810590312,89.15133156560742,4.559429875456997,1
4.606950833302875,93.05238780090447,5.0711532509652635,0
3.1290999584068775,53.68478631693595,8.50491505879194,0
12.27870845130105,52.7226903944936,4.743027034028522,1
2.424180968665949,76.6588593310595,5.81992960894762,0
11.372409300375413,64.66170818840229,8.340846824376088,1
17.04368386279932,90.39167817200322,7.246328101605165,2
11.207586846014063,94.00138740388067,3.3732193569882165,1
8.21071881930435,61.20528275816309,3.8838182656738223,0
12.29261149507765,54.21223353846892,3.047049544631501,1
9.332046247864266,86.83153091463171,6.785530741374981,1
10.729868629054959,56.48836213288817,5.68604055246251,1
17.063436940424403,89.3568591108207,3.805649105413653,1
8.177642204812388,65.42429521892578,8.747604726340622,1
17.379049021182627,80.05299395748823,6.177958343673719,2
16.48561027129702,45.73211883008009,4.451359764677335,1
5.132658156628743,77.43155948059439,6.0036214269282455,0
3.1097808140026473,67.10606072423374,7.077721996410647,0
3.6124480220388264,75.19650779052844,3.457435307841387,0
2.2915492104247956,50.0808524646918,4.648222890287352,0
3.5110873720948543,84.21242469665093,7.841792945303961,0
12.92810837466171,91.7678246525937,5.757989222415968,1
3.139018375363664,53.00438800544654,6.279462852193769,0
7.103610084700181,45.7428733312097,5.596896013256815,0
15.518004975511273,41.41831516278018,3.2633996558580307,1
2.372350971773214,78.51829002659596,3.9944986789209356,0
15.031495721422973,76.42564216532685,5.673249832451345,1
6.509676396374399,72.8018447628442,4.255112792447567,0
3.8906372419465,53.916825766958524,3.2998741719580726,0
13.14779464582641,63.45435975433088,8.061897984310942,1
12.063085548478144,75.66858011117039,8.887155174984695,1
16.039552216432845,69.80601153155015,7.758857243980437,1
13.761136700862172,99.26713121289325,8.122709530228002,1
14.855694886157577,48.18638515340399,4.451862781902272,1
6.512553161140904,81.70867324285562,8.763761853079199,1
4.839032700475565,64.25912608625752,4.1815542267205705,0
14.009836026253733,65.69197689553688,8.708578862170993,1
14.909355828276224,83.05586593949057,8.968915763795707,2
17.84808227201077,81.54616907946217,7.270336834476293,2
8.601882830582824,99.4753596221313,8.886862390750931,1
7.952289372684531,47.703657367247516,6.417238677402622,0
14.42260737187195,46.246578963049984,4.557250699056542,1
7.4528566440482855,83.46032902772447,5.621975313993725,1
16.892117209657037,74.70321502038455,6.5613656122727155,1
15.734604029488189,56.44963999358835,3.43848937216209,1
8.863904438000294,44.765162139339196,6.734059587703476,0
14.013937084663958,45.13949497578583,8.887067020573767,1
14.072685985354918,93.6514524798471,4.140645898702366,1
3.6499819013749217,51.512039483124575,7.7555706977303,0
16.440846506873065,59.40229372693125,8.447392762677715,1
10.084037959165714,53.59938413361928,8.662209556921326,1
15.223319457723866,61.29977834991624,8.760813626432682,1
7.120793616489788,44.1654305647656,6.128757832328832,0
16.328371655939208,71.14358745449621,8.863847447949022,2
8.22722685974661,44.05675381553289,7.543861242806633,0
2.1734024236847738,88.0213904693417,3.9700286174217716,0
16.48611162270822,54.02272491462598,5.86140063880782,1
3.460586828578137,72.40071487627063,7.309987052232024,0
7.109018201446638,92.80474525368749,4.4840418949145,0
17.20099147281288,79.05264214283164,6.843691101293324,2
17.209714351000898,71.97746719308012,6.999602874279716,2
11.175006209972578,59.460025186922536,3.9761984628513956,1
12.109395394716788,59.98011478349187,6.3905118747165375,1
9.175128351653116,80.1692173118914,7.629761465871646,1
6.6913723471690325,,5.9933739872156515,1
7.258632725918655,79.71035139096271,3.0726187006566446,0
12.760295297232615,73.46700504220149,3.054230814475753,1
14.03799247100288,,5.142176063820073,1
14.665264699613576,67.91233673702308,8.557164410590692,1
14.633890284712862,43.60854055604711,4.372060677621652,1
3.459297648779046,73.73780895267458,6.806182133230123,0
9.910724875241304,97.45751707032281,4.332455224159924,1
2.9209401602663085,50.51817654145958,4.930019937957292,0
10.792462117179769,81.40029344923994,8.088252537608904,1
9.064488021974032,52.05602131954339,7.373168653619681,1
16.203266924132798,72.14966106838487,3.5723956638792638,1
7.614640200833259,45.800586978803175,5.572212125918602,0
3.873072262841694,67.02225617549111,3.175018581871587,0
4.287866912845374,85.36979973371476,5.885340879618054,0
14.184170107479556,60.85429145433892,6.974604070206409,1
11.891489013060177,79.89470346923308,3.711015741588909,1
3.617962817964644,87.72699764738375,4.733309633454994,0
3.345708897839959,95.63066916876716,5.387019753012941,0
13.21550610334592,54.078524911327214,8.517186147936298,1
3.1642081018270964,63.958954948558485,8.959530092537785,0
15.1497609486457,49.14496079982504,3.2694677939736954,1
13.29987563450394,99.5490101295025,7.566047540972352,1
3.3015804902703962,95.62005807545772,5.23034439841406,0
3.3574034253630707,72.39742781683358,5.35474911737688,0
17.786233256018807,90.52199766258528,7.525589840082136,2
7.988332732097925,71.25747863632253,8.510558592872453,1
7.930274353070255,77.41514128016559,8.70557156701529,1
15.004793076120041,45.34746592696099,6.462735516229925,1
17.155977238141737,85.31622522980848,5.142726955803017,1
17.776017021165934,47.66280901811409,7.725294515152676,1
14.054050964143066,89.5640578151517,4.506008299573802,1
8.020153368494652,86.92168526022316,6.384444173001107,1
,82.52468186457858,5.151470769149239,0
14.434350654838989,42.169622831485725,6.939786442247256,1
10.93446799577288,58.187701356719714,4.442393477361041,1
8.78755214795162,55.78675419465057,4.149557674408955,0
16.501670161515776,61.60818444829114,8.509434520052622,2
3.7791597168984215,45.25856480583031,3.6108220976972216,0
9.882001668653746,96.21746938186376,6.03574744640959,1
2.181658316278705,73.22813444274257,4.3251166977780535,0
9.49857027190602,,3.2335797799540047,0
2.9008524109093976,63.818891024457,3.216112909748558,0
3.9010866602891507,66.83215243029014,4.051330632634964,0
3.880419948433678,76.03566000163704,8.200622127036002,0
12.387364833857017,70.94076566178987,4.6948724638621595,1
13.936718068246773,95.16351839286504,8.702755023451775,2
11.333900241554554,69.81780897434982,6.489733757935161,1
17.394760775592673,99.52948088939877,5.6196851386125966,2
7.997929272379265,91.08549746470575,6.480533008016728,1
6.571393380509772,52.51063086144015,6.100190311357607,0
15.897586051031364,95.83571287863498,7.552657522543951,2
5.577533416311242,46.98198387312856,4.694976395837114,0
17.41156063104978,89.04698250947149,5.118302349601814,2
2.1944715950370615,62.837397608594806,8.364565815199505,0
17.518061227322224,92.67845922670418,8.678739078902433,2
2.690558591209218,92.08340140644702,8.355349364918847,0
16.258289819169136,88.35552400705727,5.516687963743881,1
10.443217745380798,87.40182617842368,7.68219301804129,1
17.887436737908807,58.280748345882444,5.858014399806593,1
3.180745035766382,44.85515698307513,5.985239112876613,0
10.861668550421133,64.17881072590968,4.228080654343704,1
17.508840569905583,50.41147089919052,6.546781819551098,1
10.369565506722381,81.69706533414771,4.116815386520088,1
12.0703782101642,60.76598359226713,4.989388194403163,1
13.131979023753875,98.53661205159489,8.130181209719611,1
9.272657036284372,,4.242454855265131,1
12.040929281345015,89.34883381806165,3.4269497110405966,1
11.349028990769604,47.95148036451091,3.414045555676898,1
16.418528167855825,91.72086893635736,8.644707123018648,2
2.727142085463326,95.36543143080365,6.041522627771007,0
6.495411033475685,69.22371512913615,5.45647243090211,0
17.20658374522494,76.37517626505866,7.865271486047511,2
16.24422054225466,85.88858805417973,8.014955567463096,2
9.290508044571407,50.49031763562475,4.993146198693628,0
11.922121564824588,70.15396458780654,7.161708344842771,1
6.438098927698123,63.919781666338785,7.6267368951113195,0
5.009938555580181,48.782439529734944,6.927904121195727,0
9.419174479039714,62.05206533749188,3.9095704488005962,0
7.653635648416845,44.09033856312961,8.255298501102342,0
11.338497789613953,41.54871441696922,6.234567316416053,1
3.2437541914397574,48.109977349289366,4.694834558220022,0
17.590316922658666,97.78690669535044,5.551369112626164,2
17.779371911673646,72.97177215370101,3.2254265423934445,1
13.170587424315922,97.94932966919319,3.7672008073345054,1
,65.94987269980791,7.593280503095166,1
6.952441860581244,58.70896798511558,3.0000698085321966,0
15.020720315311179,70.36851177041464,5.4993949708937535,1
12.955698760862068,66.3707013179746,6.135061086513531,1
4.601871029518261,46.33988105570464,3.3278065200058338,0
16.57483495190148,78.44957888141238,8.838468977833998,2
15.160595886770704,52.96229095057598,4.356751987498032,1
17.196798612670783,77.17527729386978,4.825192317817685,1
13.61151213421376,79.01206554388921,4.823655073530164,1
11.814643134972638,49.12149118771889,4.3824999727041,1
8.691888580649902,43.680977626640086,3.0088429325178687,0
16.923655733664212,86.84569516410639,7.376068764527978,2
15.857022232006534,67.5880254261592,8.801072998795712,2
2.7234987216990305,43.48982773032855,4.34576089971027,0
2.421871591956032,99.69197903018602,6.978283150820534,0
8.023413870048794,43.466833659782,7.451377961752291,0
14.968853292509326,81.7021137315132,8.090552274543148,1
17.796418069039113,,5.535775182081655,2
4.406670257656451,54.350806252955536,4.817585433842575,0
11.506091445634162,48.53496212123177,4.951770804138187,1
8.094253706096344,47.283096365345735,7.275727998591077,0
17.51863036503365,58.196508854055736,7.900676799033816,2
15.473902770171339,46.0627486606388,4.089683806539616,1
15.413259275378206,81.52968050164792,5.225646048946591,1
9.499090556719525,43.73750788780376,8.4116411804949,1
8.637112037402643,70.56532768898738,7.840161118168435,1
6.3745131508913,99.8018112311786,8.909150416574855,1
2.902007946414834,88.83821617036114,7.5254895580924845,0
15.835558020080851,76.91316629386066,5.359171206167534,1
15.006416146081241,58.3752172471967,6.543827003967826,1
17.99548277257809,77.43375017749831,6.966085525483922,2
17.946189393182486,71.6224878346991,3.4707348979027435,1
10.88690728964204,65.56500303342229,6.26698175462319,1
14.303798642888168,47.84262260441197,7.2559249708356575,1
17.11625167811885,93.196252914428,4.003927824006363,1
